"elementName", "elementContent", "typeAttributeIfPresent"
"placeName", "Chine", ""
"placeName", "Chine", ""
"placeName", "Chine", ""
"placeName", "Chine", ""
"placeName", "Chine", ""
"placeName", "Chine", ""
"placeName", "Chine", ""
"placeName", "Chine", ""
"placeName", "Chine", ""
"placeName", "Chine", ""
"placeName", "Chine", ""
"placeName", "Chine", ""
"placeName", "Chine", ""
"placeName", "Chine", ""
"placeName", "Chine", ""
"placeName", "Chine", ""
"placeName", "Chine", ""
"placeName", "Chine", ""
"placeName", "Chine", ""
"placeName", "Chine", ""
"placeName", "Chine", ""
"placeName", "Chine", ""
"placeName", "Chine", ""
"placeName", "Chiroua", ""
"placeName", "Choisy-le-Roi", ""
"placeName", "Cholet", ""
"placeName", "Cholet", ""
"placeName", "Château d'Amboise", ""
"placeName", "Château de Blois", ""
"placeName", "Château de Piessis-lès-Tours", ""
"placeName", "Château-Salins", ""
"placeName", "Châtellerault", ""
"placeName", "Châtillon", ""
"placeName", "Châtillon-sur-Seine", ""
"placeName", "Cincinnati", ""
"placeName", "Cité", ""
"placeName", "Clermont", ""
"placeName", "Clermont-Ferrand", ""
"placeName", "Cluny", ""
"placeName", "Cluses", ""
"placeName", "Coblence", ""
"placeName", "Cochinchine", ""
"placeName", "Cognac", ""
"placeName", "Cologne", ""
"placeName", "Commentry", ""
"placeName", "Compiègne", ""
"placeName", "Compiègne", ""
"placeName", "Compiègne", ""
"placeName", "Compiègne", ""
"placeName", "Condé-sur- Noireau", ""
"placeName", "Congo", ""
"placeName", "Congo", ""
"placeName", "Congo", ""
"placeName", "Congo", ""
"placeName", "Conservatoire", ""
"placeName", "Conservatoire", ""
"placeName", "Conservatoire des arts et métiers", ""
"placeName", "Conservatoire des arts et métiers", ""
"placeName", "Constantine", ""
"placeName", "Constantine", ""
"placeName", "Constantinople", ""
"placeName", "Contrexéville", ""
"placeName", "Corfou", ""
"placeName", "Cornouailles", ""
"placeName", "Corse", ""
"placeName", "Corse", ""
"placeName", "Corse", ""
"placeName", "Cotentin", ""
"placeName", "Coucy", ""
"placeName", "Coucy", ""
"placeName", "Coutances", ""
"placeName", "Cracovie", ""
"placeName", "Creil", ""
"placeName", "Creil", ""
"placeName", "Creil", ""
"placeName", "Creusot", ""
"placeName", "Creusot", ""
"placeName", "Creusot", ""
"placeName", "Creusot", ""
"placeName", "Crimée", ""
"placeName", "Crimée", ""
"placeName", "Croix-Rousse", ""
"placeName", "Crécy", ""
"placeName", "Cuba", ""
"placeName", "Câtalet", ""
"placeName", "Câtelet", ""
"placeName", "Câtelet", ""
"placeName", "Cèvennes", ""
"placeName", "Cévennes", ""
"placeName", "Côte-d'Or", ""
"placeName", "Daman", ""
"placeName", "Damas", ""
"placeName", "Damiette", ""
"placeName", "Dauphiné", ""
"placeName", "Decazeville", ""
"placeName", "Delaware", ""
"placeName", "Dieuze", ""
"placeName", "Dijon", ""
"placeName", "Diu", ""
"placeName", "Dordogne", ""
"placeName", "Douai", ""
"placeName", "Douai", ""
"placeName", "Doubs", ""
"placeName", "Doubs", ""
"placeName", "Doubs", ""
"placeName", "Draguignan", ""
"placeName", "Dunkerque", ""
"placeName", "Dunkerque", ""
"placeName", "Durance", ""
"placeName", "Durance", ""
"placeName", "Durance", ""
"placeName", "Durban", ""
"placeName", "Dôle", ""
"placeName", "Ecosse", ""
"placeName", "Egypte", ""
"placeName", "Egypte", ""
"placeName", "Egypte", ""
"placeName", "Egypte", ""
"placeName", "Egypte", ""
"placeName", "Egypte", ""
"placeName", "Egypte", ""
"placeName", "Elbe", ""
"placeName", "Elbeuf", ""
"placeName", "Elbeuf", ""
"placeName", "Elbeuf", ""
"placeName", "Elbeuf", ""
"placeName", "Embrun", ""
"placeName", "Ems", ""
"placeName", "Enghien", ""
"placeName", "Epinal", ""
"placeName", "Epoisses", ""
"placeName", "Erié", ""
"placeName", "Erié", ""
"placeName", "Escaut", ""
"placeName", "Escaut", ""
"placeName", "Escaut", ""
"placeName", "Escaut", ""
"placeName", "Escaut", ""
"placeName", "Escaut", ""
"placeName", "Escaut", ""
"placeName", "Escaut", ""
"placeName", "Escaut", ""
"placeName", "Escaut", ""
"placeName", "Espagne", ""
"placeName", "Espagne", ""
"placeName", "Espagne", ""
"placeName", "Espagne", ""
"placeName", "Espagne", ""
"placeName", "Espagne", ""
"placeName", "Espagne", ""
"placeName", "Espagne", ""
"placeName", "Espagne", ""
"placeName", "Espagne", ""
"placeName", "Espagne", ""
"placeName", "Espagne", ""
"placeName", "Espagne", ""
"placeName", "Espagne", ""
"placeName", "Espagne", ""
"placeName", "Espagne", ""
"placeName", "Espagne", ""
"placeName", "Espagne", ""
"placeName", "Espagne", ""
"placeName", "Espagne", ""
"placeName", "Espagne", ""
"placeName", "Espagne", ""
"placeName", "Espagne", ""
"placeName", "Espagne", ""
"placeName", "Est", ""
"placeName", "Est", ""
"placeName", "Est", ""
"placeName", "Etat de New-York", ""
"placeName", "Etats Unis", ""
"placeName", "Etats-Unis", ""
"placeName", "Etats-Unis", ""
"placeName", "Etats-Unis", ""
"placeName", "Etats-Unis", ""
"placeName", "Etats-Unis", ""
"placeName", "Etats-Unis", ""
"placeName", "Etats-Unis", ""
"placeName", "Etats-Unis", ""
"placeName", "Etats-Unis", ""
"placeName", "Etats-Unis", ""
"placeName", "Etats-Unis", ""
"placeName", "Etats-Unis", ""
"placeName", "Etats-Unis", ""
"placeName", "Etats-Unis", ""
"placeName", "Etats-Unis", ""
"placeName", "Etats-Unis", ""
"placeName", "Etats-Unis", ""
"placeName", "Etats-Unis", ""
"placeName", "Etats-Unis", ""
"placeName", "Etats-Unis ", ""
"placeName", "Euphrate", ""
"placeName", "Eure", ""
"placeName", "Eure-et-Loir", ""
"placeName", "Europe", ""
"placeName", "Europe", ""
"placeName", "Europe", ""
"placeName", "Europe", ""
"placeName", "Europe", ""
"placeName", "Europe", ""
"placeName", "Europe", ""
"placeName", "Europe", ""
"placeName", "Europe", ""
"placeName", "Europe", ""
"placeName", "Europe", ""
"placeName", "Europe", ""
"placeName", "Europe", ""
"placeName", "Europe", ""
"placeName", "Europe", ""
"placeName", "Europe", ""
"placeName", "Europe", ""
"placeName", "Europe", ""
"placeName", "Europe", ""
"placeName", "Europe", ""
"placeName", "Europe", ""
"placeName", "Europe", ""
"placeName", "Europe", ""
"placeName", "Europe", ""
"placeName", "Europe", ""
"placeName", "Europe", ""
"placeName", "Europe", ""
"placeName", "Europe", ""
"placeName", "Europe", ""
"placeName", "Europe", ""
"placeName", "Europe", ""
"placeName", "Europe", ""
"placeName", "Europe", ""
"placeName", "Europe", ""
"placeName", "Europe", ""
"placeName", "Europe", ""
"placeName", "Europe", ""
"placeName", "Europe", ""
"placeName", "Europe", ""
"placeName", "Europe", ""
"placeName", "Europe", ""
"placeName", "Europe", ""
"placeName", "Europe", ""
"placeName", "Europe", ""
"placeName", "Europe", ""
"placeName", "Europe occidentale", ""
"placeName", "Evreux", ""
"placeName", "FRANCHE-COMTÉ", ""
"placeName", "Faenza", ""
"placeName", "Falaise", ""
"placeName", "Falaise", ""
"placeName", "Falaise", ""
"placeName", "Falaise", ""
"placeName", "Falaise", ""
"placeName", "Finistère", ""
"placeName", "Flandre", ""
"placeName", "Flandre", ""
"placeName", "Flandre", ""
"placeName", "Flandre", ""
"placeName", "Flandre", ""
"placeName", "Flandre", ""
"placeName", "Flandres", ""
"placeName", "Flers", ""
"placeName", "Flers", ""
"placeName", "Fontaine des Innocents", ""
"placeName", "Fontaine des Innocents", ""
"placeName", "Fontaine des Innocents", ""
"placeName", "Fontainebleau", ""
"placeName", "Fontainebleau", ""
"placeName", "Fort-de-France", ""
"placeName", "Fort-de-France", ""
"placeName", "Fort-de-France", ""
"placeName", "Fort-de-France", ""
"placeName", "Fou-tchéou", ""
"placeName", "Fougerolles", ""
"placeName", "Fourvières", ""
"placeName", "Fragicourt", ""
"placeName", "Fragicourt", ""
"placeName", "Fragicourt", ""
"placeName", "Fragicourt", ""
"placeName", "Fragicourt", ""
"placeName", "Fragicourt", "fictif"
"placeName", "Fragicourt", "fictif"
"placeName", "Fragicourt", "fictif"
"placeName", "Fragicourt", "fictif"
"placeName", "Fragicourt", "fictif"
"placeName", "Fragicourt", "fictif"
"placeName", "Fragicourt", "fictif"
"placeName", "Fragicourt", "fictif"
"placeName", "Fragicourt", "fictif"
"placeName", "Fragicourt", "fictif"
"placeName", "Fragicourt", "fictif"
"placeName", "Fragicourt", "fictif"
"placeName", "Fragicourt", "fictif"
"placeName", "Fragicourt", "fictif"
"placeName", "Fragicourt", "fictif"
"placeName", "Fragicourt", "fictif"
"placeName", "Fragicourt", "fictif"
"placeName", "Fragicourt", "fictif"
"placeName", "Fragicourt", "fictif"
"placeName", "Fragicourt", "fictif"
"placeName", "Fragicourt", "fictif"
"placeName", "Fragicourt", "fictif"
"placeName", "Fragicourt", "fictif"
"placeName", "Fragicourt", "fictif"
"placeName", "Fragicourt", "fictif"
"placeName", "Fragicourt", "fictif"
"placeName", "Fragicourt", "fictif"
"placeName", "Fragicourt", "fictif"
"placeName", "Fragicourt", "fictif"
"placeName", "Fragicourt", "fictif"
"placeName", "Fragicourt", "fictif"
"placeName", "Fragicourt", "fictif"
"placeName", "Fragicourt", "fictif"
"placeName", "Fragicourt", "fictif"
"placeName", "Fragicourt", "fictif"
"placeName", "Fragicourt", "fictif"
"placeName", "Fragicourt", "fictif"
"placeName", "Fragicourt", "fictif"
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", ""
"placeName", "France", "réel"
"placeName", "France méridionale", ""
"placeName", "France septentrionale", ""
"placeName", "Franceville", ""
"placeName", "Francfort-sur-le-Mein", ""
"placeName", "Franche- LE GALIBIS. 455 Comté", ""
"placeName", "Franche-Comté", ""
"placeName", "Franche-Comté", ""
"placeName", "Franche-Comté", ""
"placeName", "Franche-Comté", ""
"placeName", "Franche-Comté", ""
"placeName", "Franche-Comté", ""
"placeName", "Franche-Comté", ""
"placeName", "Fundy", ""
"placeName", "Gabon", ""
"placeName", "Gabon", ""
"placeName", "Gabon", ""
"placeName", "Gabon", ""
"placeName", "Gabon", ""
"placeName", "Gabon", ""
"placeName", "Gand", ""
"placeName", "Gard", ""
"placeName", "Gard", ""
"placeName", "Gard", ""
"placeName", "Gard", ""
"placeName", "Garonne", ""
"placeName", "Garonne", ""
"placeName", "Garonne", ""
"placeName", "Garonne", ""
"placeName", "Gascogne", ""
"placeName", "Gascogne", ""
"placeName", "Gascogne", ""
"placeName", "Gascogne", ""
"placeName", "Gascogne", ""
"placeName", "Gaule", ""
"placeName", "Gaule", ""
"placeName", "Gaule", ""
"placeName", "Gaules", ""
"placeName", "Germanie", ""
"placeName", "Gers", ""
"placeName", "Ghadamès", ""
"placeName", "Ghadamès", ""
"placeName", "Girgeh", ""
"placeName", "Gironde", ""
"placeName", "Givet", ""
"placeName", "Goa", ""
"placeName", "Gondohoro", ""
"placeName", "Gondokoro", ""
"placeName", "Gondokoro", ""
"placeName", "Grand Désert", ""
"placeName", "Grand Désert", ""
"placeName", "Grand Désert", ""
"placeName", "Grand Désert", ""
"placeName", "Grand Désert", ""
"placeName", "Grand Désert", ""
"placeName", "Grand Trianon", ""
"placeName", "Grand'Combe", ""
"placeName", "Grand-Ours", ""
"placeName", "Grand-Théâtre", ""
"placeName", "Grasse", ""
"placeName", "Grasse", ""
"placeName", "Gray", ""
"placeName", "Grenade", ""
"placeName", "Grenelle", ""
"placeName", "Grenelle", ""
"placeName", "Grenelle", ""
"placeName", "Grenelle", ""
"placeName", "Grenoble", ""
"placeName", "Grenoble", ""
"placeName", "Grenoble", ""
"placeName", "Grisy-Suisnes", ""
"placeName", "Gruyère", ""
"placeName", "Grèce", ""
"placeName", "Grèce", ""
"placeName", "Grèce", ""
"placeName", "Grèce", ""
"placeName", "Grœnland", ""
"placeName", "Guadeloupe", ""
"placeName", "Guillotière", ""
"placeName", "Guinée", ""
"placeName", "Guyane", ""
"placeName", "Guyenne", ""
"placeName", "Gérardmer", ""
"placeName", "Halles", ""
"placeName", "Halles", ""
"placeName", "Halles", ""
"placeName", "Halles", ""
"placeName", "Halles", ""
"placeName", "Halles", ""
"placeName", "Halles", ""
"placeName", "Halles centralès", ""
"placeName", "Halles centrales", ""
"placeName", "Hambourg", ""
"placeName", "Han-Kéou", ""
"placeName", "Han-kéou", ""
"placeName", "Haute-Garonne", ""
"placeName", "Haute-Savoie", ""
"placeName", "Hautes-Alpes", ""
"placeName", "Hautes-Pyrénées", ""
"placeName", "Havre", ""
"placeName", "Havre", ""
"placeName", "Havre", ""
"placeName", "Haïti", ""
"placeName", "Herculanum", ""
"placeName", "Herculanum", ""
"placeName", "Herculanum", ""
"placeName", "Hindoustan", ""
"placeName", "Hindoustan", ""
"placeName", "Hindoustan", ""
"placeName", "Hindoustan", ""
"placeName", "Hindoustan", ""
"placeName", "Hindoustan", ""
"placeName", "Hindoustan", ""
"placeName", "Hollande", ""
"placeName", "Hollande", ""
"placeName", "Hollande", ""
"placeName", "Hollande", ""
"placeName", "Hollande", ""
"placeName", "Hollande", ""
"placeName", "Hongrie", ""
"placeName", "Hongrie", ""
"placeName", "Houdan", ""
"placeName", "Hudson", ""
"placeName", "Hudson", ""
"placeName", "Hudson", ""
"placeName", "Hudson", ""
"placeName", "Huron", ""
"placeName", "Hyderabad", ""
"placeName", "Hyères", ""
"placeName", "Hyères", ""
"placeName", "Hérault", ""
"placeName", "Hérault", ""
"placeName", "Hérault", ""
"placeName", "Hôtel Dieu", ""
"placeName", "Hôtel de ville", ""
"placeName", "Hôtel de ville", ""
"placeName", "Hôtel de ville", ""
"placeName", "Hôtel de ville de Saint-Quentin", ""
"placeName", "Hôtel des Invalides", ""
"placeName", "Hôtel des Invalides", ""
"placeName", "Iles Britanniques", ""
"placeName", "Iles Britanniques", ""
"placeName", "Ille et-Vilaine", ""
"placeName", "Illinois", ""
"placeName", "Inde", ""
"placeName", "Inde", ""
"placeName", "Inde", ""
"placeName", "Inde", ""
"placeName", "Inde anglaise", ""
"placeName", "Indes", ""
"placeName", "Indo-Chine", ""
"placeName", "Indo-Chine", ""
"placeName", "Indo-Chine", ""
"placeName", "Indre-et-Loire", ""
"placeName", "Insalah", ""
"placeName", "Invalides", ""
"placeName", "Ionienne", ""
"placeName", "Irlande", ""
"placeName", "Isle", ""
"placeName", "Isly", ""
"placeName", "Ispahan", ""
"placeName", "Issy", ""
"placeName", "Isère", ""
"placeName", "Italie", ""
"placeName", "Italie", ""
"placeName", "Italie", ""
"placeName", "Italie", ""
"placeName", "Italie", ""
"placeName", "Italie", ""
"placeName", "Italie", ""
"placeName", "Italie", ""
"placeName", "Italie", ""
"placeName", "Italie", ""
"placeName", "Italie", ""
"placeName", "Italie", ""
"placeName", "Iéna", ""
"placeName", "Japon", ""
"placeName", "Japon", ""
"placeName", "Japon", ""
"placeName", "Japon", ""
"placeName", "Japon", ""
"placeName", "Japon", ""
"placeName", "Japon", ""
"placeName", "Japon", ""
"placeName", "Japon", ""
"placeName", "Jardin", ""
"placeName", "Jardin d'acclimatation", ""
"placeName", "Jardin d'acclimatation", ""
"placeName", "Jardin d'acclimatation", ""
"placeName", "Jardin d'acclimatation", ""
"placeName", "Jardin d'acclimatation", ""
"placeName", "Jardin d'acclimatation", ""
"placeName", "Jardin d'acclimatation", ""
"placeName", "Jardin d'acclimatation", ""
"placeName", "Jardin d'acclimatation", ""
"placeName", "Jardin des Plantes", ""
"placeName", "Java", ""
"placeName", "Joliette", ""
"placeName", "Jura", ""
"placeName", "Jura", ""
"placeName", "Jura", ""
"placeName", "Karikal", ""
"placeName", "Katmandou", ""
"placeName", "Khartoum", ""
"placeName", "Kioto", ""
"placeName", "Kita", ""
"placeName", "Kordofan", ""
"placeName", "LIMOGES", ""
"placeName", "La Fère", ""
"placeName", "La Méditerranée,", ""
"placeName", "Lahore", ""
"placeName", "Landes", ""
"placeName", "Languedoc", ""
"placeName", "Languedoc", ""
"placeName", "Languedoc", ""
"placeName", "Laon", ""
"placeName", "Laval", ""
"placeName", "Lavaur", ""
"placeName", "Le Mans", ""
"placeName", "Le Puy", ""
"placeName", "Le Quesnoy", ""
"placeName", "Le bassin de la Joliette", ""
"placeName", "Le continent américain", ""
"placeName", "Lens", ""
"placeName", "Lille", ""
"placeName", "Lille", ""
"placeName", "Limoges", ""
"placeName", "Limousin", ""
"placeName", "Limousin", ""
"placeName", "Limousin", ""
"placeName", "Limousin", ""
"placeName", "Lisieux", ""
"placeName", "Lisieux", ""
"placeName", "Lisieux", ""
"placeName", "Liège", ""
"placeName", "Lodève", ""
"placeName", "Lodève", ""
"placeName", "Lodève", ""
"placeName", "Loire", ""
"placeName", "Loire", ""
"placeName", "Loire", ""
"placeName", "Loire", ""
"placeName", "Lombardie", ""
"placeName", "Londres", ""
"placeName", "Londres", ""
"placeName", "Londres", ""
"placeName", "Londres", ""
"placeName", "Londres", ""
"placeName", "Longwy", ""
"placeName", "Longwy", ""
"placeName", "Lons le-Saunier", ""
"placeName", "Lons-le-Saunier", ""
"placeName", "Lons-le-Saunier", ""
"placeName", "Lorient", ""
"placeName", "Lorraine", ""
"placeName", "Lorraine", ""
"placeName", "Lorraine", ""
"placeName", "Lorraine", ""
"placeName", "Lorraine", ""
"placeName", "Lot", ""
"placeName", "Lot", ""
"placeName", "Lot-et-Garonne", ""
"placeName", "Louhans", ""
"placeName", "Lourdes", ""
"placeName", "Louviers", ""
"placeName", "Louvre", ""
"placeName", "Louvre", ""
"placeName", "Louvre", ""
"placeName", "Louvre", ""
"placeName", "Louvre", ""
"placeName", "Louvre", ""
"placeName", "Louvres", ""
"placeName", "Lucayes", ""
"placeName", "Lucayes", ""
"placeName", "Lure", ""
"placeName", "Lyon", ""
"placeName", "Lyon", ""
"placeName", "Lyon", ""
"placeName", "Lyon", ""
"placeName", "Lyon", ""
"placeName", "Lyon", ""
"placeName", "Lyon", ""
"placeName", "Lyon", ""
"placeName", "Lyon", ""
"placeName", "Lyon", ""
"placeName", "Lyon", ""
"placeName", "Lyon", ""
"placeName", "Lyon", ""
"placeName", "Lyon", ""
"placeName", "Lyon", ""
"placeName", "Lyon", ""
"placeName", "Lyon", ""
"placeName", "Lyon", ""
"placeName", "Lyon", ""
"placeName", "Lyon", ""
"placeName", "Lyonnais", ""
"placeName", "Lyonnais", ""
"placeName", "Madeleine", ""
"placeName", "Madeleine", ""
"placeName", "Madras", ""
"placeName", "Mahé", ""
"placeName", "Maine-et-Loire", ""
"placeName", "Maison carrée", ""
"placeName", "Maison carrée de Nîmes", ""
"placeName", "Malaisie", ""
"placeName", "Malaisie", ""
"placeName", "Malaisie", ""
"placeName", "Manche", ""
"placeName", "Manche", ""
"placeName", "Manche", ""
"placeName", "Manche", ""
"placeName", "Manche", ""
"placeName", "Manchester", ""
"placeName", "Mansourah", ""
"placeName", "Marne", ""
"placeName", "Marne", ""
"placeName", "Marne", ""
"placeName", "Marne", ""
"placeName", "Marne", ""
"placeName", "Maroc", ""
"placeName", "Maroc", ""
"placeName", "Maroc", ""
"placeName", "Maroc", ""
"placeName", "Maroc", ""
"placeName", "Marseille", ""
"placeName", "Marseille", ""
"placeName", "Marseille", ""
"placeName", "Marseille", ""
"placeName", "Marseille", ""
"placeName", "Marseille", ""
"placeName", "Marseille", ""
"placeName", "Marseille", ""
"placeName", "Marseille", ""
"placeName", "Marseille", ""
"placeName", "Marseille", ""
"placeName", "Martinique", ""
"placeName", "Martinique", ""
"placeName", "Martinique", ""
"placeName", "Martinique", ""
"placeName", "Martinique", ""
"placeName", "Martinique", ""
"placeName", "Martinique", ""
"placeName", "Martinique", ""
"placeName", "Martinique", ""
"placeName", "Martinique", ""
"placeName", "Martinique", ""
"placeName", "Maubeuge", ""
"placeName", "Maubeuge", ""
"placeName", "Maurice", ""
"placeName", "Mayence", ""
"placeName", "Mayence", ""
"placeName", "Mayence", ""
"placeName", "Mazamet", ""
"placeName", "Mecque", ""
"placeName", "Metz", ""
"placeName", "Metz", ""
"placeName", "Metz", ""
"placeName", "Meudon", ""
"placeName", "Meudon", ""
"placeName", "Meurthe-et-Moselle", ""
"placeName", "Meuse", ""
"placeName", "Meuse", ""
"placeName", "Mexique", ""
"placeName", "Mexique", ""
"placeName", "Miako", ""
"placeName", "Michigan", ""
"placeName", "Midi", ""
"placeName", "Midi", ""
"placeName", "Midi", ""
"placeName", "Midi", ""
"placeName", "Midi", ""
"placeName", "Midi", ""
"placeName", "Midi", ""
"placeName", "Midi", ""
"placeName", "Midi", ""
"placeName", "Midi", ""
"placeName", "Midi", ""
"placeName", "Midi", ""
"placeName", "Milan", ""
"placeName", "Mirabeau", ""
"placeName", "Mirabeau", ""
"placeName", "Mississipi", ""
"placeName", "Missouri", ""
"placeName", "Moka", ""
"placeName", "Moka", ""
"placeName", "Mongolie", ""
"placeName", "Mons", ""
"placeName", "Mont-Dore", ""
"placeName", "Montauban", ""
"placeName", "Montauban", ""
"placeName", "Montauban", ""
"placeName", "Montauban", ""
"placeName", "Montauban", ""
"placeName", "Montbéliard", ""
"placeName", "Montchanin", ""
"placeName", "Montdidier", ""
"placeName", "Montenotte", ""
"placeName", "Montmorency", ""
"placeName", "Montmédy", ""
"placeName", "Montmédy", ""
"placeName", "Montpellier", ""
"placeName", "Montpellier", ""
"placeName", "Montreuil", ""
"placeName", "Morvan", ""
"placeName", "Morvan", ""
"placeName", "Moscou", ""
"placeName", "Moscou", ""
"placeName", "Moscou", ""
"placeName", "Moscou", ""
"placeName", "Moscou", "réel"
"placeName", "Moselle", ""
"placeName", "Mourzouk", ""
"placeName", "Mourzouk", ""
"placeName", "Moye", ""
"placeName", "Mâcon", ""
"placeName", "Médine", ""
"placeName", "Médine", ""
"placeName", "Médine", ""
"placeName", "Méditerranée", ""
"placeName", "Méditerranée", ""
"placeName", "Méditerranée", ""
"placeName", "Méditerranée", ""
"placeName", "Méditerranée", ""
"placeName", "Méditerranée", ""
"placeName", "Méditerranée", ""
"placeName", "Méditerranée", ""
"placeName", "Méditerranée", ""
"placeName", "Méditerranée", ""
"placeName", "Méditerranée", ""
"placeName", "Mézières", ""
"placeName", "Mézières", ""
"placeName", "NIAGARA", ""
"placeName", "Nachtigal", ""
"placeName", "Nagasaki", ""
"placeName", "Namur", ""
"placeName", "Nan-king", ""
"placeName", "Nan-tchang", ""
"placeName", "Nancy", ""
"placeName", "Nancy", ""
"placeName", "Nancy", ""
"placeName", "Nancy", ""
"placeName", "Nanterre", ""
"placeName", "Nantes", ""
"placeName", "Nantes", ""
"placeName", "Nantes", ""
"placeName", "Nanxing", ""
"placeName", "Narbonne", ""
"placeName", "Neufchâtel", ""
"placeName", "Neustrie", ""
"placeName", "Neustrie", ""
"placeName", "Nevers", ""
"placeName", "New York", ""
"placeName", "New-York", ""
"placeName", "New-York", ""
"placeName", "New-York", ""
"placeName", "New-York", ""
"placeName", "New-York", ""
"placeName", "Niagara", ""
"placeName", "Niagara", ""
"placeName", "Niagara", ""
"placeName", "Niagara", ""
"placeName", "Niagara", ""
"placeName", "Niagara", ""
"placeName", "Nice", ""
"placeName", "Nice", ""
"placeName", "Nice", ""
"placeName", "Nice", ""
"placeName", "Nice", ""
"placeName", "Nice", ""
"placeName", "Nice", ""
"placeName", "Niebla", ""
"placeName", "Niger", ""
"placeName", "Niger", ""
"placeName", "Niger", ""
"placeName", "Niger", ""
"placeName", "Niger supérieur", ""
"placeName", "Nigritie", ""
"placeName", "Nil", ""
"placeName", "Nil", ""
"placeName", "Ninive", ""
"placeName", "Nivernais", ""
"placeName", "Nivernais", ""
"placeName", "Nogent", ""
"placeName", "Nonette", ""
"placeName", "Nord", ""
"placeName", "Nord", ""
"placeName", "Nord", ""
"placeName", "Nord", ""
"placeName", "Nord", ""
"placeName", "Nord", ""
"placeName", "Nord", ""
"placeName", "Nord", ""
"placeName", "Nord", ""
"placeName", "Nord", ""
"placeName", "Nord", ""
"placeName", "Nord", ""
"placeName", "Nord", ""
"placeName", "Nord", ""
"placeName", "Nord", ""
"placeName", "Nord,", ""
"placeName", "Normandie", ""
"placeName", "Normandie", ""
"placeName", "Normandie", ""
"placeName", "Normandie", ""
"placeName", "Normandie", ""
"placeName", "Normandie", ""
"placeName", "Normandie", ""
"placeName", "Normandie", ""
"placeName", "Normandie", ""
"placeName", "Normandie", ""
"placeName", "Normandie", ""
"placeName", "Normandie", ""
"placeName", "Norvège", ""
"placeName", "Notre Dame", ""
"placeName", "Notre-Dame de Paris", ""
"placeName", "Nouvelle -Orléans", ""
"placeName", "Nouvelle-Bretagne", ""
"placeName", "Nouvelle-Orléans", ""
"placeName", "Nouvelle-Zélande", ""
"placeName", "Noyon", ""
"placeName", "Noyon", ""
"placeName", "Noyon", ""
